id,preferred_name,alternative_names,category,description
(j)  training and supervising workers in animal care procedures, maintenance duties, and health and safety precautions and hiring and discharging workers and contractors. 
Examples of the occupations classified here:
- Farmer (mixed farming)
- Skilled farm worker (mixed farming)
Some related occupations classified elsewhere:
- Agricultural production manager - 1311
- Plantation manager - 1311
- Mixed farm labourer - 9213
Notes
Farmers and other skilled agricultural workers whose tasks predominantly involve either raising animals or growing crops, but also involve some incidental activity in crop growing or tending animals respectively, should not be included in Unit Group 6130:  Mixed Crop and Animal Producers.   For example, a farmer who raises cattle for the market but also spends a small amount of time growing garden vegetables should be classified in Unit Group 6121: Livestock and Dairy Producers.   Similarly, a wheat farmer who keeps a small number of chickens and other farmyard animals should be classified in Unit Group 6111: Field Crop and Vegetable Growers. 
Workers on mixed farms who specialize in either crop or animal production for the market should be classified in the relevant unit group in Minor Groups 611: Market Gardeners and Crop Growers, or 612: Animal Producers, as appropriate."
http://data.europa.eu/esco/isco/C62,Market-oriented,"Market-oriented skilled|Market-oriented skilled forestry,|skilled|skilled forestry,|skilled forestry, fishery",technical,"Competent performance in most occupations in this sub-major group requires skills at the second ISCO skill level. 
Tasks performed by workers in this sub-major group usually include: renting or investing in equipment and machinery and purchasing  supplies;  planning and undertaking forestry, aquaculture, fishery and hunting operations; maintaining buildings, tanks, machinery and other equipment; delivering or marketing products; supervising and training other workers. 
Occupations in this sub-major group are classified into the following minor groups:
621 Forestry and Related Workers
622 Fishery Workers, Hunters and Trappers
Notes
Jobs should be classified in Sub-major Group 63: Subsistence Farmers, Fishers, Hunters and Gatherers when goods (mostly food) are produced mainly for own consumption or for consumption by other members of the worker’s household.   If a large surplus is produced, and more goods are sold than consumed, but the main aim of production was own consumption, the jobs should nevertheless be classified in Sub-major Group 63.  Jobs should only be classified in Sub-major Group 61: Market-oriented Skilled Agricultural Workers, or 62: Market-oriented Skilled Forestry, Fishery and Hunting Workers, if the main aim of the activity is to produce goods for the market."
http://data.europa.eu/esco/isco/C621,Forestry,Forestry and|Forestry and related|and|and related|and related workers,technical,"Tasks performed usually include;  assessing sites for reforestation, selecting seedlings and planting trees using manual planting tools, and establishing and caring for forest stands; locating trees to be felled and estimating volume of timber; operating chainsaw and other power saws to thin young forest stands, trim, top and fell trees and saw them into logs; shaping rough wooden products from logs at a felling site; stacking logs and loading them in chutes or floating them down rivers; keeping watch to detect forest fires, participating in firefighting operations, completing firefighting reports and maintaining firefighting equipment; controlling weeds and undergrowth in regenerating forest stands, using manual tools and chemicals; operating and maintaining a skidder, bulldozer or other prime mover to pull a variety of scarification or site preparation equipment over areas to be regenerated;  collecting seed cones, pruning trees, assisting in planting surveys and marking trees for subsequent operations; training and supervising other workers in forestry procedures, including forestry labourers and plant operators. 
Occupations in this minor group are classified into the following unit group:
6210 Forestry and Related Workers"
http://data.europa.eu/esco/isco/C6210,Forestry,Forestry and|Forestry and related|and|and related|and related workers,technical,"Tasks include -
(a)  assessing sites for reforestation, selecting seedlings and planting trees using manual planting tools and establishing and caring for forest stands;
(b)  locating trees to be felled and estimating volume of timber;
(c)  operating chainsaw and other power saws to thin young forest stands, trim, top and fell trees and saw them into logs;
(d)  shaping rough wooden products from logs at felling site;
(e)  stacking logs and loading them in chutes or floating them down rivers;
(f)  keeping watch to detect forest fires, participating in fire fighting operations, completing fire fighting reports and maintaining fire fighting equipment;
(g)  controlling weeds and undergrowth in regenerating forest stands using manual tools and chemicals;
(h)  operating and maintaining a skidder, bulldozer or other prime mover to pull a variety of scarification or site preparation equipment over areas to be regenerated;
(i)  collecting seed cones, pruning trees, assisting in planting surveys and marking trees for subsequent operations;
(j)  training and supervising other workers in forestry procedures, including forestry labourers and plant operators. 
Examples of the occupations classified here:
- Charcoal burner
- Logger
- Logging climber
- Skilled forestry worker
- Timber cruiser
- Tree feller
Some related occupations classified elsewhere:
- Silviculturist - 2132
- Forestry technician - 3143
- Tree faller operator - 8341
- Forestry labourer - 9215"
http://data.europa.eu/esco/isco/C622,Fishery,"Fishery workers,|Fishery workers, hunters|workers,|workers, hunters|workers, hunters and",technical,"Tasks performed usually include:  breeding, raising and cultivating fish, mussels, oysters and other forms of aquatic life as cash crops or for release into freshwater or saltwater; monitoring environments to ensure maintenance of optimum conditions for aquatic life; cleaning, freezing, icing or salting catch on- or offshore, and preparing fish and other products for shipment;  renting or investing in and maintaining buildings, tanks, machinery, fishing vessels and other equipment;  preparing and repairing nets and other fishing gear and equipment; operating fishing vessels to, from and at fishing grounds;  baiting, setting, operating and hauling in fishing gear; setting traps to catch mammals, birds or reptiles; delivering or marketing products; supervising and training other workers. 
Occupations in this minor group are classified into the following unit groups:
6221 Aquaculture Workers
6222 Inland and Coastal Waters Fishery Workers
6223 Deep-sea Fishery Workers
6224 Hunters and Trappers"
http://data.europa.eu/esco/isco/C6221,Aquaculture,Aquaculture workers|Aquaculture workers Aquaculture|workers|workers Aquaculture|workers Aquaculture workers,technical,"Tasks include -
(a)  breeding, raising and cultivating fish, mussels, oysters and other forms of aquatic life as cash crops or for release into freshwater or saltwater;
(b) collecting and recording growth, production and environmental data;
(c)  conducting and supervising stock examinations in order to identify diseases or parasites;
(d)  monitoring environments to ensure maintenance of optimum conditions for aquatic life;
(e)  directing and monitoring trapping and spawning of fish, egg incubation and fry rearing, applying knowledge of management and fish culturing techniques;
(f)  cleaning, freezing, icing or salting catch on- or offshore, and preparing fish and other products for shipment;
(g)  maintaining buildings, tanks, machinery, boats and other equipment;
(h)  delivering or marketing products;
(i)  renting or investing in buildings, equipment and machinery, and purchasing food and other supplies;
(j)  supervising and training aquaculture and fish hatchery support workers. 
Examples of the occupations classified here:
- Algae cultivator
- Fish farmer
- Oyster farmer
- Pearl cultivator
- Seafood farmer
- Skilled fish farm worker
- Skilled seafood farm worker
Some related occupations classified elsewhere:
- Aquaculture production manager - 1312
- Aquaculture labourer - 9216"
http://data.europa.eu/esco/isco/C6222,Inland,Inland and|Inland and coastal|and|and coastal|and coastal waters,technical,"Tasks include -
(a)  preparing and repairing nets and other fishing gear and equipment;
(b)  selecting areas for fishing, plotting courses and computing navigational positions using compass, charts and other aids;
(c)  operating fishing vessels to, from and at fishing grounds;
(d)  baiting, setting, operating and hauling in fishing gear by hand or using hoisting equipment;
(e)  gathering various forms of aquatic life from shores and shallow waters;
(f)  maintaining engine fishing gear and other on-board equipment;
(g)  keeping records of transactions, fishing activities, weather and sea conditions, and estimating costs and budgets;
(h)  sorting and storing catch in holds with salt and ice;
(i)  removing catches from fishing equipment, measuring them to ensure compliance with legal size and returning undesirable or illegal catches to the water;
(j)  directing fishing operations, and supervising fishing crew members. 
Examples of the occupations classified here:
- Coastal fishery skipper
- Fisher (coastal waters)
- Fisher (inland waters)
Some related occupations classified elsewhere:
- Fishing operations manager - 1312
- Deep-sea fisher - 6223
- Oyster diver - 7541
- Fishing labourer - 9216"
http://data.europa.eu/esco/isco/C6223,Deep-sea,Deep-sea fishery|Deep-sea fishery workers|fishery|fishery workers|fishery workers Deep-sea,technical,"Tasks include -
(a)  preparing and repairing nets and other fishing gear and equipment;
(b)  commanding and operating fishing vessels to, from and at deep-sea fishing grounds;
(c)  determining areas for fishing, plotting courses and computing navigational positions using compass, charts, tables and other aids;
(d)  steering vessels and operating navigational instruments and electronic fishing aids;
(e)  directing fishing operations and supervising crew activities;
(f)  recording fishing progress and activities, as well as weather and sea conditions, on the ship’s log;
(g)  baiting, setting and hauling in fishing gear;
(h)  cleaning, freezing, icing or salting catch on- or offshore;
(i)   selecting and training vessel crews. 
Examples of the occupations classified here:
- Deep-sea fisher
- Trawler skipper
Some related occupations classified elsewhere:
- Fishing operations manager - 1312
- Coastal fishery skipper - 6222
- Fisher(coastal waters) - 6222
- Fisher (inland waters) - 6222
- Fishery labourer - 9216"
http://data.europa.eu/esco/isco/C6224,Hunters,Hunters and|Hunters and trappers|and|and trappers|and trappers Hunters,technical,"Tasks include -
(a)  setting traps to catch mammals, birds or reptiles;
(b)  killing trapped or free mammals, birds or reptiles with firearms or other weapons;
(c)  skinning and otherwise treating killed mammals, birds or reptiles to obtain desired products for sale or delivery;
(d)  delivering or selling trapped live mammals, birds or reptiles;
(e)  repairing and maintaining equipment. 
Examples of the occupations classified here:
- Fur trapper
- Seal hunter"
http://data.europa.eu/esco/isco/C63,Subsistence,"Subsistence farmers,|Subsistence farmers, fishers,|farmers,|farmers, fishers,|farmers, fishers, hunters",general,"Competent performance in most occupations in this sub-major group requires skills at the second ISCO skill level. 
Tasks performed by workers in this sub-major group usually include: preparing the soil; sowing, planting, tending and harvesting field crops; growing vegetables, fruit and other tree and shrub crops; gathering wild fruits, medicinal and other plants; breeding, tending and feeding animals and poultry mainly to obtain meat, eggs, milk, hair, skin or other products;  hunting or trapping animals; catching fish and gathering other forms of aquatic life; fetching water and gathering firewood; storing produce for later use and carrying out some processing of produce; building and maintaining houses and other shelters; making tools, clothes and utensils for use by the household; selling or bartering some products at local markets. 
Occupations in this sub-major group are classified into the following minor groups:
631 Subsistence Crop Farmers
632 Subsistence Livestock Farmers
633 Subsistence Mixed Crop and Livestock Farmers
634 Subsistence Fishers, Hunters, Trappers and Gatherers
Notes
Jobs should be classified in Sub-major Group 63: Subsistence Farmers, Fishers, Hunters and Gatherers when goods (mostly food) are produced mainly for own consumption or for consumption by other members of the worker’s household.   If a large surplus is produced, and more goods are sold than consumed, but the main aim of production was for own consumption, the jobs should nevertheless be classified in Sub-major Group 63.  Jobs should only be classified in Sub-major Group 61: Market-oriented Skilled Agricultural Workers, or 62: Market-oriented Skilled Forestry, Fishery and Hunting Workers, if the main aim of the activity is to produce goods for the market.   
Jobs are also classified in Sub-major Group 63 when goods are produced only for own consumption or for consumption by members of the worker’s household, and no cash income or bartering is involved."
http://data.europa.eu/esco/isco/C631,Subsistence,Subsistence crop|Subsistence crop farmers|crop|crop farmers|crop farmers Subsistence,general,"Tasks performed usually include: preparing the soil, sowing, planting, tending and harvesting field crops; growing vegetables, fruit and other tree and shrub crops; fetching water and gathering firewood;  storing for later use and carrying out some processing of produce; building and maintaining houses and other shelters; making tools, clothes and utensils for use by the household; selling or bartering some products at local markets. 
Occupations in this minor group are classified into the following unit group:
6310 Subsistence Crop Farmers"
http://data.europa.eu/esco/isco/C6310,Subsistence,Subsistence crop|Subsistence crop farmers|crop|crop farmers|crop farmers Subsistence,general,"Tasks include -
(a)  preparing the soil, sowing, planting, tending and harvesting field crops;
(b)  growing vegetables, fruit and other tree and shrub crops;
(c)  fetching water and gathering firewood;
(d)  storing for later use and carrying out some processing of produce;
(e)  building and maintaining houses and other shelters;
(f)  making tools, clothes and utensils for use by the household;
(g)  selling or bartering some products at local markets. 
Examples of the occupations classified here:
- Subsistence crop farmer
- Subsistence gardener
- Subsistence vegetable grower
Some related occupations classified elsewhere:
- Crop farm labourer - 9211
- Firewood collector - 9624
- Water collector - 9624
Notes
Workers in a subsistence setting whose main tasks are fetching water and gathering firewood are classified in Unit Group 9624: Water and Firewood Collectors.  Workers in subsistence agriculture who perform a limited range of simple and routine tasks, usually under the direction of others, are classified in the relevant unit group in Sub-major Group 92: Agricultural, Forestry and Fishery Labourers"
http://data.europa.eu/esco/isco/C632,Subsistence,Subsistence livestock|Subsistence livestock farmers|livestock|livestock farmers|livestock farmers Subsistence,general,"Tasks performed usually include: cultivating pastures or managing grazing lands, and monitoring feed and water supplies needed to maintain condition of livestock; monitoring and examining animals to detect illness, injury or disease, and to check physical condition; grooming and marking animals and shearing coats to collect hair or wool; herding or leading livestock to pastures, grazing land and water supplies; raising, tending, feeding and milking animals or draining blood from them; breeding animals and helping with animal births; slaughtering and skinning animals and preparing them and their products for consumption or sale; carrying out some processing of animal products; building and maintaining houses and other shelters; making tools, clothes and utensils for use by the household; fetching water and gathering firewood; buying, bartering and selling animals and some products. 
Occupations in this minor group are classified into the following unit groups:
6320 Subsistence Livestock Farmer"
http://data.europa.eu/esco/isco/C6320,Subsistence,Subsistence livestock|Subsistence livestock farmers|livestock|livestock farmers|livestock farmers Subsistence,general,"Tasks include -
(a)  cultivating pastures, or managing grazing lands, and monitoring feed and water supplies needed to maintain condition of livestock;
(b)  monitoring and examining animals to detect illness, injury or disease, and to check physical condition;
(c)  grooming and marking animals and shearing coats to collect hair or wool;
(d)  herding or leading livestock to pastures, grazing land and water supplies;
(e)  raising, tending, feeding and milking animals or draining blood from them;
(f)  breeding animals and helping with animal births; 
(g)  slaughtering and skinning animals and preparing them and their products for consumption or sale;
(h)  carrying out some processing of animal products;
(i)  building and maintaining houses and other shelters;
(j)  making tools, clothes and utensils for use by the household;
(k)  fetching water and gathering firewood;
(l)  buying, bartering and selling animals and some products. 
Examples of the occupations classified here:
- Subsistence cattle farmer
Some related occupations classified elsewhere:
- Livestock farm labourer - 9212
- Mixed crop and livestock farm labourer - 9213
- Water and firewood collector - 9624
Notes
Workers in a subsistence setting whose main tasks are fetching water and gathering firewood are classified in Unit Group 9624: Water and Firewood Collectors.  Workers in subsistence agriculture who perform a limited range of simple and routine tasks, usually under the direction of others, are classified in the relevant unit group in Sub-major Group 92: Agricultural, Forestry and Fishery Labourers."
http://data.europa.eu/esco/isco/C633,Subsistence,Subsistence mixed|Subsistence mixed crop|mixed|mixed crop|mixed crop and,general,"Tasks performed usually include: preparing the soil, sowing, planting, tending and harvesting field crops;  growing vegetables, fruit and other tree and shrub crops; gathering wild fruits, medicinal and other plants;  breeding, tending and feeding animals and poultry mainly to obtain meat, eggs, milk, hair, skin or other products;  fetching water and gathering firewood;  storing produce for later use and carrying out some processing of produce;  building and maintaining houses and other shelters; making tools, clothes and utensils for use by the household;  selling or bartering some products at local markets. 
Occupations in this minor group are classified into the following unit group:
6330 Subsistence Mixed Crop and Livestock Farmers"
http://data.europa.eu/esco/isco/C6330,Subsistence,Subsistence mixed|Subsistence mixed crop|mixed|mixed crop|mixed crop and,general,"Tasks include -
(a)  preparing the soil, sowing, planting, tending and harvesting field crops;
(b)  growing vegetables, fruit and other tree and shrub crops;
(c)  gathering wild fruits, medicinal and other plants;
(d)  breeding, tending and feeding animals and poultry mainly to obtain meat, eggs, milk, hair, skin or other products;
(e)  fetching water and gathering firewood;
(f)  storing produce for later use and carrying out some processing of produce;
(g)  building and maintaining houses and other shelters;
(h)  making tools, clothes and utensils for use by the household;
(i)  selling or bartering some products at local markets. 
Examples of the occupations classified here:
- Mixed subsistence farmer
Notes
Workers in a subsistence setting whose main tasks are fetching water and gathering firewood are classified in Unit Group 9624: Water and Firewood Collectors.  Workers in subsistence agriculture who perform a limited range of simple and routine tasks, usually under the direction of others, are classified in the relevant unit group in Sub-major Group 92: Agricultural, Forestry and Fishery Labourers."
http://data.europa.eu/esco/isco/C634,Subsistence,"Subsistence fishers,|Subsistence fishers, hunters,|fishers,|fishers, hunters,|fishers, hunters, trappers",general,"Tasks performed usually include: gathering wild fruits, roots, medicinal and other plants; hunting or trapping animals mainly to obtain meat, milk, hair, skin or other products; fetching water and gathering firewood; catching fish and gathering other forms of aquatic life; storing or carrying out some processing of their produce; building and maintaining houses and other shelters; making tools, clothes and utensils for use by the household; selling or bartering some products at local markets. 
Occupations in this minor group are classified into the following unit group:
6340 Subsistence Fishers, Hunters, Trappers and Gatherers"
http://data.europa.eu/esco/isco/C6340,Subsistence,"Subsistence fishers,|Subsistence fishers, hunters,|fishers,|fishers, hunters,|fishers, hunters, trappers",general,"Tasks include -
(a)  gathering wild fruits, roots, medicinal and other plants;
(b)  hunting or trapping animals mainly to obtain meat, milk, hair, skin or other products;
(c)  fetching water and gathering firewood;
(d)  catching fish and gathering other forms of aquatic life;
(e)  storing or carrying out some processing of their produce;
(f)  building and maintaining houses and other shelters;
(g)  making tools, clothes and utensils for use by the household;
(h)  selling or bartering some products at local markets. 
Examples of the occupations classified here:
- Hunter-gatherer
- Subsistence collector
- Subsistence diver
- Subsistence fisher
- Subsistence trapper
Some related occupations classified elsewhere:
- Subsistence crop farmer - 6310
- Subsistence livestock farmer - 6320
- Livestock farm labourer - 9212
- Water and firewood collector - 9624
Notes
Workers in a subsistence setting whose main tasks are fetching water and gathering firewood are classified in Unit Group 9624: Water and Firewood Collectors.  Workers in subsistence agriculture who perform a limited range of simple and routine tasks, usually under the direction of others, are classified in the relevant unit group in Sub-major Group 92: Agricultural, Forestry and Fishery Labourers."
http://data.europa.eu/esco/isco/C7,Craft,Craft and|Craft and related|and|and related|and related trades,technical,"Competent performance in most occupations in this major group requires skills at the second ISCO skill level. 
The work is carried out by hand and by hand-powered and other tools which are used to reduce the amount of physical effort and time required for specific tasks, as well as to improve the quality of the products.  The tasks call for an understanding of all stages of the production process, the materials and tools used, and the nature and purpose of the final product.  
Tasks performed by craft and related trades workers usually include: constructing, maintaining and repairing buildings and other structures; casting, welding and shaping metal; installing and erecting heavy metal structures, tackle and related equipment; making machinery, tools, equipment and other metal articles; setting for operators, or setting and operating various machine tools; fitting, maintaining and repairing industrial machinery, engines, vehicles, electrical and electronic instruments and other equipment; making precision instruments, jewellery, household and other precious metal articles, pottery, glass and related products; producing handicrafts; executing printing work; producing and processing foodstuffs and various articles made of wood, textiles, leather and related materials.  Supervision of other workers may be included.   Self-employed craft and related trades workers, who operate their own businesses either independently or with assistance from a small number of others, may also perform a range of tasks associated with management of the business, account and record keeping and client service, although such tasks would not normally comprise the major component of the work. 
Occupations in this major group are classified into the following sub-major groups:
71 Building and Related Trades Workers (excluding electricians)
72 Metal, Machinery and Related Trades Workers
73 Handicraft and Printing Workers
74 Electrical and Electronics Trades Workers
75 Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers"
http://data.europa.eu/esco/isco/C71,Building,Building and|Building and related|and|and related|and related trades,general,"Competent performance in most occupations in this sub-major group requires skills at the second ISCO skill level. 
The work is carried out by hand and by hand-powered and other tools which are used to reduce the amount of physical effort and time required for specific tasks, as well as to improve the quality of the products.  The tasks call for an understanding of the work organization, the materials and tools used, and the nature and purpose of the final product. 
Tasks performed by workers in this sub-major group usually include: constructing, maintaining and repairing buildings and other structures, using traditional and/or modern building techniques; constructing and repairing foundations, walls and structures of brick, stone and similar materials; breaking quarried stone into slabs or blocks; cutting, shaping and finishing stone for building, ornamental, monumental and other purposes; erecting reinforced concrete frameworks and structures as well as finishing and repairing cement surfaces; cutting, shaping, assembling and maintaining wooden structures and fittings; performing miscellaneous construction and building maintenance tasks.  Supervision of other workers may be included. 
Occupations in this sub-major group are classified into the following minor groups:
711 Building Frame and Related Trades Workers
712 Building Finishers and Related Trades Workers
713 Painters, Building Structure Cleaners and Related Trades Workers"
http://data.europa.eu/esco/isco/C711,Building,Building frame|Building frame and|frame|frame and|frame and related,general,"Tasks performed usually include: constructing, maintaining and repairing buildings and other structures by using traditional and/or modern building techniques; constructing and repairing foundations, walls and structures of brick, stone and similar materials; breaking quarried stone into slabs or blocks; cutting, shaping and finishing stone for building, ornamental, monumental and other purposes; erecting reinforced concrete frameworks and structures as well as finishing and repairing cement surfaces; cutting, shaping, assembling and maintaining wooden structures and fittings; performing miscellaneous construction and building maintenance tasks.  Supervision of other workers may be included. 
Occupations in this minor group are classified into the following unit groups:
7111 House Builders
7112 Bricklayers and Related Workers
7113 Stonemasons, Stone cutters, Splitters and Carvers
7114 Concrete Placers, Concrete Finishers and Related Workers
7115 Carpenters and Joiners
7119 Building Frame and Related Trades Workers Not Elsewhere Classified"
http://data.europa.eu/esco/isco/C7111,House,House builders|House builders House|builders|builders House|builders House builders,general,"Tasks include -
(a)  preparing ground for erecting building or other structures;
(b)  erecting structures to support roofs, and building and covering walls with appropriate materials;
(c)  fixing rafters to roofs and covering with roofing material;
(d)  levelling floors to make them smooth and serviceable;
(e)  maintaining and repairing existing structures;
(f)  arranging for specialized work such as bricklaying, painting, plumbing and electrical wiring to be done by subcontractors; 
(g)  coordinating and supervising the activities of subcontractors, labourers and other workers. 
Examples of the occupations classified here:
- House builder
Some related occupations classified elsewhere:
- Construction project manager - 1323
- Project builder - 1323
- Construction supervisor - 3123"
http://data.europa.eu/esco/isco/C7112,Bricklayers,Bricklayers and|Bricklayers and related|and|and related|and related workers,general,"Tasks include -
(a)  laying stone, brick and similar building blocks to construct or repair walls, partitions, fireplaces and other structures such as smokestacks, furnaces, converters, kilns and ovens, piers and abutments;
(b)  laying footpaths, kerbs and pavements;
(c)  laying bricks or other masonry to build patios, garden walls and other decorative installations. 
Examples of the occupations classified here:
- Block layer
- Bricklayer
- Chimney builder
- Refractory bricklayer
Some related occupations classified elsewhere:
- Stonemason - 7113"
http://data.europa.eu/esco/isco/C7113,"Stonemasons,","Stonemasons, stone|Stonemasons, stone cutters,|stone|stone cutters,|stone cutters, splitters",technical,"Tasks include -
(a)  driving wedges into quarried stone to break it into slabs or blocks;
(b)  selecting and grading slabs and blocks of granite, marble and other stone;
(c)  cutting, shaping and finishing building and monumental stone such as granite or marble using hand tools or hand-held power tools;
(d)  making patterns and marking shapes on stone for subsequent sawing, planing, drilling and other dressing and cutting operations;
(e)  cutting and carving characters, figures or designs on stone blocks used for monuments or memorials;
(f)  setting stone in the erection of monuments and memorials;
(g)  repairing and replacing stonework on old buildings, churches and monuments. 
Examples of the occupations classified here:
- Granite cutter
- Stone carver
- Stone cutter
- Stone polisher (hand or hand-powered tools)
Some related occupations classified elsewhere:
- Wall and floor tile setters - 7122
- Machine operator (stone cutting or processing) - 8112"
http://data.europa.eu/esco/isco/C7114,Concrete,"Concrete placers,|Concrete placers, concrete|placers,|placers, concrete|placers, concrete finishers",technical,"Tasks include -
(a)  constructing and repairing reinforced concrete floors, walls, tanks, silos and other concrete structures;
(b)  making shuttering or assembling prefabricated forms for moulding concrete;
(c)  cementing openings in walls or casings for wells;
(d)  finishing and smoothing surfaces of concrete structures;
(e)  applying a durable smooth surfacing composed of cement, sand pigment and marble particles to floors, known as a terrazzo finish. 
Examples of the occupations classified here:
- Cement finisher
- Concrete placer
- Terrazzo worker
Some related occupations classified elsewhere:
- Concrete finishing machine operator - 8114
- Road surface laying machinery operator - 8342"
http://data.europa.eu/esco/isco/C7115,Carpenters,Carpenters and|Carpenters and joiners|and|and joiners|and joiners Carpenters,technical,"Tasks include -
(a)  making, altering and repairing structural and other woodwork at a workbench or on a construction site;
(b)  constructing, erecting and installing heavy-framed wooden structures on building sites;
(c)  fitting, assembling and altering internal and external fixtures of buildings, such as walls, doors, door and window frames, facings and panelling;
(d)  making, repairing and fitting scenic equipment for theatrical performances and motion picture or television productions;
(e)  constructing, assembling, altering and repairing wooden fixtures and fittings in train coaches, aircraft, ships, boats, floats and other vehicles. 
Examples of the occupations classified here:
- Carpenter
- Door installer
- Finish carpenter
- Framer
- Joiner
- Shipwright (wood)
Some related occupations classified elsewhere:
- Cabinet-maker - 7522
- Wheelwright - 7522"
http://data.europa.eu/esco/isco/C7119,Building,Building frame|Building frame and|frame|frame and|frame and related,general,"For instance, the unit group includes steeplejacks, scaffolders and demolition workers. 
In such cases tasks would include -
(a)  climbing and performing miscellaneous construction and building maintenance work on tall structures such as towers, chimneys and spires;
(b)  erecting temporary metal or wooden scaffolding on building sites;
(c)  demolishing buildings and other structures. 
Examples of the occupations classified here:
- Building wrecker
- Prefabricated building assembler
- Scaffolder
- Skilled demolition worker
- Steeplejack
Some related occupations classified elsewhere:
- Construction labourer (building work) - 9313
- Demolition labourer - 9313"
http://data.europa.eu/esco/isco/C712,Building,Building finishers|Building finishers and|finishers|finishers and|finishers and related,technical,"Tasks performed usually include: covering roof frameworks with one or more kinds of material; installing parquet and other kinds of flooring, or covering floors and walls with tiles or mosaic panels; applying plaster to walls and ceilings; applying insulating material to walls, floors and ceilings; cutting, fitting and setting glass in windows and similar openings; installing plumbing and pipeline systems; installing electrical wiring and related equipment.  Supervision of other workers may be included. 
Occupations in this minor group are classified into the following unit groups:
7121 Roofers
7122 Floor Layers and Tile Setters
7123 Plasterers
7124 Insulation Workers
7125 Glaziers
7126 Plumbers and Pipe Fitters
7127 Air Conditioning and Refrigeration Mechanics"
http://data.europa.eu/esco/isco/C7121,Roofers,Roofers Roofers|Roofers Roofers build|Roofers build|Roofers build and|build,general,"Tasks include -
(a)  studying drawings, specifications and construction sites to determine materials required;
(b)  covering roof frameworks with slate and prefabricated tiles to cover pitched roofs;
(c)  laying a waterproof shield and fixing metallic or synthetic materials to a building’s frame;
(d)  sizing and cutting roofing materials to fit around edges, corners and protuberances such as chimneys;
(e)  using natural materials such as thatching to provide roof coverings;
(f)  creating temporary structures such as scaffolding and ladders. 
Examples of the occupations classified here:
- Asphalt roofer
- Metal roofer
- Roof fixer
- Roof tiler
- Slate roofer
- Thatcher
Note
Installers of metal roofing are classified in Unit Group 7121: Roofers.   Workers who make sheet metal products for adaptation and installation by roofers are classified in Unit Group 7213: Sheet Metal Workers."
http://data.europa.eu/esco/isco/C7122,Floor,Floor layers|Floor layers and|layers|layers and|layers and tile,general,"Tasks include -
(a)  preparing floor areas for covering with a variety of materials;
(b)  assembling carpet, tiles or other materials and laying them on floors according to design and other specifications;
(c)  preparing wall areas for covering with tiles or other materials for decorative or other purposes such as acoustic insulation;
(d)  setting tiles and constructing and laying mosaic panels to walls, floors and other surfaces. 
Examples of the occupations classified here:
- Carpet layer
- Marble setter
- Parquetry worker
- Tile setter"
http://data.europa.eu/esco/isco/C7123,Plasterers,"Plasterers Plasterers|Plasterers Plasterers install,|Plasterers install,|Plasterers install, maintain|install,",general,"Tasks include -
(a)  applying one or more coats of plaster to interior walls and ceilings of buildings to produce a finished surface;
(b)  measuring, marking and installing ornamental plaster panels, and casting and trimming ornamental plaster cornices;
(c)  measuring, marking and cutting plasterboard, lifting and positioning panels and securing them to walls, ceilings and battens;
(d)  covering joins and nail holes with wet plaster and sealing compounds, and smoothing them using wet brushes and sandpaper;
(e)  applying protective and decorative coverings of cement, plaster and similar materials to exterior building surfaces;
(f)   making and installing decorative plaster fixtures of fibrous plaster;
(g)  applying and finishing acoustic, insulating and fireproofing materials bonded with plaster, plastic cement and similar materials. 
Examples of the occupations classified here:
- Dry wall  plasterer
- Fibrous plasterer
- Ornamental plasterer
- Plasterer
- Solid plasterer
- Stucco plasterer"
http://data.europa.eu/esco/isco/C7124,Insulation,Insulation workers|Insulation workers Insulation|workers|workers Insulation|workers Insulation workers,technical,"Tasks include -
(a)  cutting insulation material by size and shape;
(b)  applying slabs and sheets of insulating or sound-absorbing materials to walls, floors and ceilings of buildings;
(c)  blowing and packing insulating or sound-absorbing materials into cavities between walls, floors and ceilings of buildings with power-driven machines;
(d)  examining plans, specifications and work sites to determine the type, quality and quantity of insulation material required;
(e)  applying insulating materials to exposed surfaces of equipment such as boilers, pipes and tanks;
(f)  insulating refrigeration and air conditioning equipment. 
Examples of the occupations classified here:
- Acoustic insulation worker
- Boiler and pipe insulation worker
- Insulation installer
- Insulation worker
- Refrigeration and air conditioning equipment insulation worker"
http://data.europa.eu/esco/isco/C7125,Glaziers,"Glaziers Glaziers|Glaziers Glaziers measure,|Glaziers measure,|Glaziers measure, cut,|measure,",general,"Tasks include -
(a)  selecting the type of glass to be used, cutting to right size and shape and installing in windows, doors, showers and partitions of buildings;
(b)  installing glass and mirrors in skylights, display cases, interior walls and ceilings;
(c)  installing or replacing windscreens in vehicles or boats;
(d)  creating decorative glass features such as glass walls, staircases, balustrades and stained-glass windows. 
Examples of the occupations classified here:
- Autoglazier
- Glazier
- Roofing glazier
- Vehicle glazier
Some related occupations classified elsewhere:
- Glass cutter - 7315
- Glass finisher - 7315"
http://data.europa.eu/esco/isco/C7126,Plumbers,Plumbers and|Plumbers and pipe|and|and pipe|and pipe fitters,technical,"Tasks include -
(a)  examining blueprints, drawings and specifications to determine the layout of plumbing and ventilation systems and materials required;
